Instance name, X location, Y location, Voltage
output29, 47.96, 35.36, 1.79977
output30, 47.96, 35.36, 1.79977
FILLER_0_8_81, 47.96, 35.36, 1.79977
FILLER_0_9_91, 47.96, 35.36, 1.79977
FILLER_0_9_104, 47.96, 35.36, 1.79977
_132_, 61.02, 35.36, 1.7997
_133_, 61.02, 35.36, 1.7997
_199_, 61.02, 35.36, 1.7997
output31, 61.02, 35.36, 1.7997
_238_, 74.08, 35.36, 1.79963
_265_, 74.08, 35.36, 1.79963
input10, 74.08, 35.36, 1.79963
output32, 74.08, 35.36, 1.79963
fanout104, 74.08, 35.36, 1.79963
fanout108, 74.08, 35.36, 1.79963
FILLER_0_9_135, 74.08, 35.36, 1.79963
FILLER_0_9_152, 74.08, 35.36, 1.79963
FILLER_0_9_162, 74.08, 35.36, 1.79963
_165_, 87.14, 35.36, 1.7996
input1, 87.14, 35.36, 1.7996
FILLER_0_8_168, 87.14, 35.36, 1.7996
FILLER_0_9_169, 87.14, 35.36, 1.7996
FILLER_0_9_189, 87.14, 35.36, 1.7996
_095_, 100.2, 35.36, 1.79956
_112_, 100.2, 35.36, 1.79956
_113_, 100.2, 35.36, 1.79956
_114_, 100.2, 35.36, 1.79956
input8, 100.2, 35.36, 1.79956
input11, 100.2, 35.36, 1.79956
FILLER_0_9_215, 100.2, 35.36, 1.79956
_115_, 113.26, 35.36, 1.79954
input4, 113.26, 35.36, 1.79954
fanout107, 113.26, 35.36, 1.79954
ANTENNA_1, 113.26, 35.36, 1.79954
FILLER_0_9_225, 113.26, 35.36, 1.79954
FILLER_0_9_247, 113.26, 35.36, 1.79954
input5, 126.32, 35.36, 1.79953
input6, 126.32, 35.36, 1.79953
input23, 126.32, 35.36, 1.79953
output60, 126.32, 35.36, 1.79953
PHY_EDGE_ROW_6_Left_16, 5.52, 29.92, 1.79993
PHY_EDGE_ROW_7_Left_17, 5.52, 29.92, 1.79993
output66, 5.52, 29.92, 1.79993
output68, 5.52, 29.92, 1.79993
output70, 5.52, 29.92, 1.79993
output71, 5.52, 29.92, 1.79993
PHY_EDGE_ROW_6_Right_6, 139.38, 29.92, 1.79958
PHY_EDGE_ROW_7_Right_7, 139.38, 29.92, 1.79958
output53, 139.38, 29.92, 1.79958
output55, 139.38, 29.92, 1.79958
output57, 139.38, 29.92, 1.79958
FILLER_0_6_277, 139.38, 29.92, 1.79958
FILLER_0_7_281, 139.38, 29.92, 1.79958
FILLER_0_7_23, 13.68, 29.92, 1.79993
_126_, 34.9, 29.92, 1.79987
_129_, 34.9, 29.92, 1.79987
_254_, 34.9, 29.92, 1.79987
_262_, 34.9, 29.92, 1.79987
FILLER_0_7_67, 34.9, 29.92, 1.79987
FILLER_0_8_74, 34.9, 29.92, 1.79987
_128_, 47.96, 29.92, 1.79981
_131_, 47.96, 29.92, 1.79981
_155_, 47.96, 29.92, 1.79981
_224_, 47.96, 29.92, 1.79981
fanout105, 47.96, 29.92, 1.79981
FILLER_0_8_100, 47.96, 29.92, 1.79981
_087_, 61.02, 29.92, 1.79976
_200_, 61.02, 29.92, 1.79976
_243_, 61.02, 29.92, 1.79976
fanout101, 61.02, 29.92, 1.79976
FILLER_0_8_131, 61.02, 29.92, 1.79976
_239_, 74.08, 29.92, 1.7997
_267_, 74.08, 29.92, 1.7997
_268_, 74.08, 29.92, 1.7997
fanout103, 74.08, 29.92, 1.7997
fanout106, 74.08, 29.92, 1.7997
_098_, 87.14, 29.92, 1.79966
_099_, 87.14, 29.92, 1.79966
_110_, 87.14, 29.92, 1.79966
_234_, 87.14, 29.92, 1.79966
fanout99, 87.14, 29.92, 1.79966
FILLER_0_6_170, 87.14, 29.92, 1.79966
FILLER_0_8_180, 87.14, 29.92, 1.79966
_090_, 100.2, 29.92, 1.79962
_097_, 100.2, 29.92, 1.79962
_101_, 100.2, 29.92, 1.79962
_104_, 100.2, 29.92, 1.79962
_109_, 100.2, 29.92, 1.79962
_111_, 100.2, 29.92, 1.79962
FILLER_0_8_219, 100.2, 29.92, 1.79962
_094_, 113.26, 29.92, 1.79958
_169_, 113.26, 29.92, 1.79958
_246_, 113.26, 29.92, 1.79958
_247_, 113.26, 29.92, 1.79958
FILLER_0_6_222, 113.26, 29.92, 1.79958
FILLER_0_8_243, 113.26, 29.92, 1.79958
output54, 126.32, 29.92, 1.79958
output56, 126.32, 29.92, 1.79958
FILLER_0_8_265, 126.32, 29.92, 1.79958
FILLER_0_8_273, 126.32, 29.92, 1.79958
PHY_EDGE_ROW_4_Left_14, 5.52, 24.48, 1.79995
PHY_EDGE_ROW_5_Left_15, 5.52, 24.48, 1.79995
output61, 5.52, 24.48, 1.79995
output63, 5.52, 24.48, 1.79995
output64, 5.52, 24.48, 1.79995
output65, 5.52, 24.48, 1.79995
_164_, 139.38, 24.48, 1.79968
_170_, 139.38, 24.48, 1.79968
PHY_EDGE_ROW_4_Right_4, 139.38, 24.48, 1.79968
PHY_EDGE_ROW_5_Right_5, 139.38, 24.48, 1.79968
output50, 139.38, 24.48, 1.79968
output52, 139.38, 24.48, 1.79968
output82, 139.38, 24.48, 1.79968
_182_, 13.68, 24.48, 1.79995
_186_, 13.68, 24.48, 1.79995
_188_, 13.68, 24.48, 1.79995
_190_, 13.68, 24.48, 1.79995
_192_, 13.68, 24.48, 1.79995
FILLER_0_4_17, 13.68, 24.48, 1.79995
FILLER_0_5_20, 13.68, 24.48, 1.79995
FILLER_0_6_23, 13.68, 24.48, 1.79995
_204_, 34.9, 24.48, 1.7999
_210_, 34.9, 24.48, 1.7999
_214_, 34.9, 24.48, 1.7999
_222_, 34.9, 24.48, 1.7999
_223_, 34.9, 24.48, 1.7999
_263_, 34.9, 24.48, 1.7999
FILLER_0_5_64, 34.9, 24.48, 1.7999
FILLER_0_5_72, 34.9, 24.48, 1.7999
_088_, 47.96, 24.48, 1.79986
_121_, 47.96, 24.48, 1.79986
_130_, 47.96, 24.48, 1.79986
_249_, 47.96, 24.48, 1.79986
FILLER_0_4_80, 47.96, 24.48, 1.79986
_157_, 61.02, 24.48, 1.79982
_179_, 61.02, 24.48, 1.79982
_181_, 61.02, 24.48, 1.79982
_198_, 61.02, 24.48, 1.79982
_208_, 61.02, 24.48, 1.79982
_209_, 61.02, 24.48, 1.79982
FILLER_0_6_132, 61.02, 24.48, 1.79982
_230_, 74.08, 24.48, 1.79977
_235_, 74.08, 24.48, 1.79977
_236_, 74.08, 24.48, 1.79977
_237_, 74.08, 24.48, 1.79977
_240_, 74.08, 24.48, 1.79977
FILLER_0_4_136, 74.08, 24.48, 1.79977
FILLER_0_5_139, 74.08, 24.48, 1.79977
_117_, 87.14, 24.48, 1.79974
_163_, 87.14, 24.48, 1.79974
_185_, 87.14, 24.48, 1.79974
_187_, 87.14, 24.48, 1.79974
FILLER_0_5_165, 87.14, 24.48, 1.79974
FILLER_0_5_187, 87.14, 24.48, 1.79974
_091_, 100.2, 24.48, 1.79971
_100_, 100.2, 24.48, 1.79971
_105_, 100.2, 24.48, 1.79971
_106_, 100.2, 24.48, 1.79971
_107_, 100.2, 24.48, 1.79971
_108_, 100.2, 24.48, 1.79971
_229_, 100.2, 24.48, 1.79971
fanout96, 100.2, 24.48, 1.79971
FILLER_0_4_205, 100.2, 24.48, 1.79971
FILLER_0_5_215, 100.2, 24.48, 1.79971
_089_, 113.26, 24.48, 1.79969
_093_, 113.26, 24.48, 1.79969
_096_, 113.26, 24.48, 1.79969
_102_, 113.26, 24.48, 1.79969
_120_, 113.26, 24.48, 1.79969
_191_, 113.26, 24.48, 1.79969
fanout100, 113.26, 24.48, 1.79969
FILLER_0_5_225, 113.26, 24.48, 1.79969
FILLER_0_6_246, 113.26, 24.48, 1.79969
_166_, 126.32, 24.48, 1.79968
output73, 126.32, 24.48, 1.79968
PHY_EDGE_ROW_2_Left_12, 5.52, 19.04, 1.79991
PHY_EDGE_ROW_3_Left_13, 5.52, 19.04, 1.79991
output84, 5.52, 19.04, 1.79991
output91, 5.52, 19.04, 1.79991
output92, 5.52, 19.04, 1.79991
output93, 5.52, 19.04, 1.79991
_156_, 139.38, 19.04, 1.79948
_160_, 139.38, 19.04, 1.79948
PHY_EDGE_ROW_2_Right_2, 139.38, 19.04, 1.79948
PHY_EDGE_ROW_3_Right_3, 139.38, 19.04, 1.79948
output78, 139.38, 19.04, 1.79948
output80, 139.38, 19.04, 1.79948
output81, 139.38, 19.04, 1.79948
_176_, 13.68, 19.04, 1.79991
_178_, 13.68, 19.04, 1.79991
_180_, 13.68, 19.04, 1.79991
_184_, 13.68, 19.04, 1.79991
FILLER_0_3_20, 13.68, 19.04, 1.79991
FILLER_0_4_25, 13.68, 19.04, 1.79991
_153_, 34.9, 19.04, 1.79985
_173_, 34.9, 19.04, 1.79985
_175_, 34.9, 19.04, 1.79985
_227_, 34.9, 19.04, 1.79985
_252_, 34.9, 19.04, 1.79985
FILLER_0_3_66, 34.9, 19.04, 1.79985
_118_, 47.96, 19.04, 1.79978
_177_, 47.96, 19.04, 1.79978
_213_, 47.96, 19.04, 1.79978
_253_, 47.96, 19.04, 1.79978
_255_, 47.96, 19.04, 1.79978
FILLER_0_3_100, 47.96, 19.04, 1.79978
FILLER_0_4_94, 47.96, 19.04, 1.79978
_159_, 61.02, 19.04, 1.79972
_207_, 61.02, 19.04, 1.79972
_256_, 61.02, 19.04, 1.79972
_269_, 61.02, 19.04, 1.79972
FILLER_0_2_110, 61.02, 19.04, 1.79972
FILLER_0_3_120, 61.02, 19.04, 1.79972
FILLER_0_4_125, 61.02, 19.04, 1.79972
_161_, 74.08, 19.04, 1.79966
_183_, 74.08, 19.04, 1.79966
_218_, 74.08, 19.04, 1.79966
_241_, 74.08, 19.04, 1.79966
fanout102, 74.08, 19.04, 1.79966
FILLER_0_3_163, 74.08, 19.04, 1.79966
FILLER_0_4_161, 74.08, 19.04, 1.79966
_116_, 87.14, 19.04, 1.7996
_119_, 87.14, 19.04, 1.7996
_219_, 87.14, 19.04, 1.7996
_103_, 100.2, 19.04, 1.79953
_167_, 100.2, 19.04, 1.79953
_189_, 100.2, 19.04, 1.79953
_193_, 100.2, 19.04, 1.79953
_220_, 100.2, 19.04, 1.79953
_231_, 100.2, 19.04, 1.79953
_266_, 100.2, 19.04, 1.79953
fanout97, 100.2, 19.04, 1.79953
FILLER_0_4_220, 100.2, 19.04, 1.79953
_248_, 113.26, 19.04, 1.79948
_261_, 113.26, 19.04, 1.79948
_158_, 126.32, 19.04, 1.79948
_162_, 126.32, 19.04, 1.79948
_168_, 126.32, 19.04, 1.79948
output79, 126.32, 19.04, 1.79948
fanout98, 126.32, 19.04, 1.79948
FILLER_0_2_249, 126.32, 19.04, 1.79948
FILLER_0_3_262, 126.32, 19.04, 1.79948
FILLER_0_4_265, 126.32, 19.04, 1.79948
PHY_EDGE_ROW_0_Left_10, 5.52, 13.6, 1.79974
PHY_EDGE_ROW_1_Left_11, 5.52, 13.6, 1.79974
output37, 5.52, 13.6, 1.79974
output87, 5.52, 13.6, 1.79974
output88, 5.52, 13.6, 1.79974
output89, 5.52, 13.6, 1.79974
output90, 5.52, 13.6, 1.79974
_150_, 139.38, 13.6, 1.79919
PHY_EDGE_ROW_0_Right_0, 139.38, 13.6, 1.79919
PHY_EDGE_ROW_1_Right_1, 139.38, 13.6, 1.79919
output34, 139.38, 13.6, 1.79919
output77, 139.38, 13.6, 1.79919
_172_, 13.68, 13.6, 1.79978
_174_, 13.68, 13.6, 1.79978
input3, 13.68, 13.6, 1.79978
output33, 13.68, 13.6, 1.79978
output83, 13.68, 13.6, 1.79978
output85, 13.68, 13.6, 1.79978
output86, 13.68, 13.6, 1.79978
FILLER_0_0_24, 13.68, 13.6, 1.79978
FILLER_0_1_21, 13.68, 13.6, 1.79978
_137_, 34.9, 13.6, 1.7997
_138_, 34.9, 13.6, 1.7997
_211_, 34.9, 13.6, 1.7997
_212_, 34.9, 13.6, 1.7997
_251_, 34.9, 13.6, 1.7997
output41, 34.9, 13.6, 1.7997
output42, 34.9, 13.6, 1.7997
FILLER_0_0_52, 34.9, 13.6, 1.7997
FILLER_0_1_60, 34.9, 13.6, 1.7997
_139_, 47.96, 13.6, 1.7996
_215_, 47.96, 13.6, 1.7996
input14, 47.96, 13.6, 1.7996
input15, 47.96, 13.6, 1.7996
input16, 47.96, 13.6, 1.7996
output43, 47.96, 13.6, 1.7996
FILLER_0_0_89, 47.96, 13.6, 1.7996
FILLER_0_0_100, 47.96, 13.6, 1.7996
FILLER_0_1_96, 47.96, 13.6, 1.7996
_140_, 61.02, 13.6, 1.7995
_141_, 61.02, 13.6, 1.7995
_216_, 61.02, 13.6, 1.7995
_242_, 61.02, 13.6, 1.7995
input17, 61.02, 13.6, 1.7995
output44, 61.02, 13.6, 1.7995
FILLER_0_0_109, 61.02, 13.6, 1.7995
FILLER_0_0_113, 61.02, 13.6, 1.7995
FILLER_0_0_120, 61.02, 13.6, 1.7995
FILLER_0_0_129, 61.02, 13.6, 1.7995
FILLER_0_1_124, 61.02, 13.6, 1.7995
_142_, 74.08, 13.6, 1.79941
_217_, 74.08, 13.6, 1.79941
_257_, 74.08, 13.6, 1.79941
_258_, 74.08, 13.6, 1.79941
input18, 74.08, 13.6, 1.79941
output45, 74.08, 13.6, 1.79941
output46, 74.08, 13.6, 1.79941
FILLER_0_0_163, 74.08, 13.6, 1.79941
_143_, 87.14, 13.6, 1.79933
_233_, 87.14, 13.6, 1.79933
_259_, 87.14, 13.6, 1.79933
input19, 87.14, 13.6, 1.79933
input20, 87.14, 13.6, 1.79933
output47, 87.14, 13.6, 1.79933
fanout95, 87.14, 13.6, 1.79933
FILLER_0_0_180, 87.14, 13.6, 1.79933
FILLER_0_0_189, 87.14, 13.6, 1.79933
_144_, 100.2, 13.6, 1.79926
_145_, 100.2, 13.6, 1.79926
_221_, 100.2, 13.6, 1.79926
_232_, 100.2, 13.6, 1.79926
_260_, 100.2, 13.6, 1.79926
input21, 100.2, 13.6, 1.79926
output48, 100.2, 13.6, 1.79926
output49, 100.2, 13.6, 1.79926
FILLER_0_0_201, 100.2, 13.6, 1.79926
FILLER_0_0_209, 100.2, 13.6, 1.79926
FILLER_0_0_220, 100.2, 13.6, 1.79926
FILLER_0_2_217, 100.2, 13.6, 1.79926
_146_, 113.26, 13.6, 1.7992
_147_, 113.26, 13.6, 1.7992
_194_, 113.26, 13.6, 1.7992
_195_, 113.26, 13.6, 1.7992
input13, 113.26, 13.6, 1.7992
input22, 113.26, 13.6, 1.7992
output40, 113.26, 13.6, 1.7992
FILLER_0_0_229, 113.26, 13.6, 1.7992
FILLER_0_1_225, 113.26, 13.6, 1.7992
_092_, 126.32, 13.6, 1.79919
_135_, 126.32, 13.6, 1.79919
_148_, 126.32, 13.6, 1.79919
_152_, 126.32, 13.6, 1.79919
_154_, 126.32, 13.6, 1.79919
input9, 126.32, 13.6, 1.79919
output35, 126.32, 13.6, 1.79919
output36, 126.32, 13.6, 1.79919
output38, 126.32, 13.6, 1.79919
output72, 126.32, 13.6, 1.79919
output74, 126.32, 13.6, 1.79919
output75, 126.32, 13.6, 1.79919
output76, 126.32, 13.6, 1.79919
FILLER_0_0_253, 126.32, 13.6, 1.79919
FILLER_0_0_260, 126.32, 13.6, 1.79919
FILLER_0_1_257, 126.32, 13.6, 1.79919

